"Label",""
"Time(s)","CH2"
"0.0","366"
"0.0015634771732332708","384"
"0.0031269543464665416","355"
"0.0046904315196998128","430"
"0.0062539086929330832","434"
"0.0078173858661663535","439"
"0.0093808630393996256","420"
"0.010944340212632896","430"
"0.012507817385866166","410"
"0.014071294559099437","346"
"0.015634771732332707","360"
"0.017198248905565979","410"
"0.018761726078799251","418"
"0.02032520325203252","426"
"0.021888680425265792","422"
"0.023452157598499061","486"
"0.025015634771732333","485"
"0.026579111944965605","424"
"0.028142589118198873","368"
"0.029706066291432145","359"
"0.031269543464665414","356"
"0.03283302063789869","362"
"0.034396497811131958","370"
"0.035959974984365227","371"
"0.037523452157598502","424"
"0.039086929330831771","472"
"0.04065040650406504","485"
"0.042213883677298308","480"
"0.043777360850531584","427"
"0.045340838023764853","356"
"0.046904315196998121","361"
"0.048467792370231397","355"
"0.050031269543464665","365"
"0.051594746716697934","360"
"0.05315822388993121","424"
"0.054721701063164478","438"
"0.056285178236397747","487"
"0.057848655409631022","486"
"0.059412132582864291","464"
"0.06097560975609756","399"
"0.062539086929330828","371"
"0.064102564102564097","367"
"0.065666041275797379","370"
"0.067229518449030648","376"
"0.068792995622263917","376"
"0.070356472795497185","435"
"0.071919949968730454","483"
"0.073483427141963722","475"
"0.075046904315197005","465"
"0.076610381488430274","422"
"0.078173858661663542","366"
"0.079737335834896811","349"
"0.081300813008130079","360"
"0.082864290181363348","359"
"0.084427767354596617","376"
"0.085991244527829899","429"
"0.087554721701063168","429"
"0.089118198874296436","439"
"0.090681676047529705","432"
"0.092245153220762974","428"
"0.093808630393996242","359"
"0.095372107567229525","356"
"0.096935584740462793","361"
"0.098499061913696062","367"
"0.10006253908692933","367"
"0.1016260162601626","418"
"0.10318949343339587","436"
"0.10475297060662914","490"
"0.10631644777986242","482"
"0.10787992495309569","478"
"0.10944340212632896","420"
"0.11100687929956222","419"
"0.11257035647279549","362"
"0.11413383364602876","367"
"0.11569731081926204","368"
"0.11726078799249531","374"
"0.11882426516572858","420"
"0.12038774233896185","435"
"0.12195121951219512","464"
"0.12351469668542839","480"
"0.12507817385866166","448"
"0.12664165103189493","404"
"0.12820512820512819","358"
"0.12976860537836146","368"
"0.13133208255159476","365"
"0.13289555972482803","366"
"0.1344590368980613","427"
"0.13602251407129456","426"
"0.13758599124452783","479"
"0.1391494684177611","462"
"0.14071294559099437","453"
"0.14227642276422764","408"
"0.14383989993746091","409"
"0.14540337711069418","362"
"0.14696685428392744","366"
"0.14853033145716071","372"
"0.15009380863039401","366"
"0.15165728580362728","426"
"0.15322076297686055","468"
"0.15478424015009382","481"
"0.15634771732332708","479"
"0.15791119449656035","419"
"0.15947467166979362","367"
"0.16103814884302689","359"
"0.16260162601626016","351"
"0.16416510318949343","366"
"0.1657285803627267","366"
"0.16729205753595996","389"
"0.16885553470919323","438"
"0.17041901188242653","490"
"0.1719824890556598","477"
"0.17354596622889307","366"
"0.17510944340212634","352"
"0.1766729205753596","387"
"0.17823639774859287","354"
"0.17979987492182614","376"
"0.18136335209505941","370"
"0.18292682926829268","362"
"0.18449030644152595","430"
"0.18605378361475922","470"
"0.18761726078799248","486"
"0.18918073796122575","468"
"0.19074421513445905","419"
"0.19230769230769232","366"
"0.19387116948092559","351"
"0.19543464665415886","369"
"0.19699812382739212","359"
"0.19856160100062539","360"
"0.20012507817385866","429"
"0.20168855534709193","433"
"0.2032520325203252","425"
"0.20481550969355847","432"
"0.20637898686679174","422"
"0.207942464040025","409"
"0.20950594121325827","418"
"0.21106941838649157","361"
"0.21263289555972484","379"
"0.21419637273295811","376"
"0.21575984990619138","400"
"0.21732332707942464","438"
"0.21888680425265791","429"
"0.22045028142589118","421"
"0.22201375859912445","424"
"0.22357723577235772","411"
"0.22514071294559099","358"
"0.22670419011882426","354"
"0.22826766729205752","357"
"0.22983114446529079","371"
"0.23139462163852409","359"
"0.23295809881175736","428"
"0.23452157598499063","437"
"0.2360850531582239","447"
"0.23764853033145716","468"
"0.23921200750469043","455"
"0.2407754846779237","362"
"0.24233896185115697","365"
"0.24390243902439024","363"
"0.24546591619762351","377"
"0.24702939337085678","371"
"0.24859287054409004","395"
"0.25015634771732331","430"
"0.25171982489055661","439"
"0.25328330206378985","422"
"0.25484677923702315","434"
"0.25641025641025639","420"
"0.25797373358348968","370"
"0.25953721075672292","361"
"0.26110068792995622","365"
"0.26266416510318952","360"
"0.26422764227642276","375"
"0.26579111944965605","419"
"0.2673545966228893","443"
"0.26891807379612259","458"
"0.27048155096935583","487"
"0.27204502814258913","413"
"0.27360850531582237","369"
"0.27517198248905567","350"
"0.27673545966228891","364"
"0.2782989368355222","356"
"0.27986241400875544","370"
"0.28142589118198874","419"
"0.28298936835522204","426"
"0.28455284552845528","472"
"0.28611632270168857","457"
"0.28767979987492182","465"
"0.28924327704815511","379"
"0.29080675422138835","356"
"0.29237023139462165","357"
"0.29393370856785489","366"
"0.29549718574108819","363"
"0.29706066291432143","378"
"0.29862414008755472","374"
"0.30018761726078802","426"
"0.30175109443402126","433"
"0.30331457160725456","421"
"0.3048780487804878","417"
"0.30644152595372109","362"
"0.30800500312695434","359"
"0.30956848030018763","354"
"0.31113195747342087","370"
"0.31269543464665417","366"
"0.31425891181988741","397"
"0.31582238899312071","445"
"0.31738586616635395","476"
"0.31894934333958724","423"
"0.32051282051282054","422"
"0.32207629768605378","387"
"0.32363977485928708","368"
"0.32520325203252032","357"
"0.32676672920575361","369"
"0.32833020637898686","359"
"0.32989368355222015","370"
"0.33145716072545339","370"
"0.33302063789868669","432"
"0.33458411507191993","421"
"0.33614759224515323","419"
"0.33771106941838647","368"
"0.33927454659161976","364"
"0.34083802376485306","354"
"0.3424015009380863","351"
"0.3439649781113196","359"
"0.34552845528455284","355"
"0.34709193245778613","374"
"0.34865540963101938","408"
"0.35021888680425267","439"
"0.35178236397748591","420"
"0.35334584115071921","418"
"0.35490931832395245","368"
"0.35647279549718575","354"
"0.35803627267041899","362"
"0.35959974984365228","364"
"0.36116322701688558","361"
"0.36272670419011882","378"
"0.36429018136335212","382"
"0.36585365853658536","429"
"0.36741713570981865","417"
"0.36898061288305189","417"
"0.37054409005628519","421"
"0.37210756722951843","361"
"0.37367104440275173","364"
"0.37523452157598497","364"
"0.37679799874921827","364"
"0.37836147592245151","363"
"0.3799249530956848","386"
"0.3814884302689181","435"
"0.38305190744215134","406"
"0.38461538461538464","430"
"0.38617886178861788","417"
"0.38774233896185117","394"
"0.38930581613508441","358"
"0.39086929330831771","355"
"0.39243277048155095","356"
"0.39399624765478425","373"
"0.39555972482801749","422"
"0.39712320200125079","423"
"0.39868667917448403","424"
"0.40025015634771732","421"
"0.40181363352095062","419"
"0.40337711069418386","407"
"0.40494058786741716","412"
"0.4065040650406504","362"
"0.40806754221388369","365"
"0.40963101938711693","370"
"0.41119449656035023","359"
"0.41275797373358347","421"
"0.41432145090681677","427"
"0.41588492808005001","431"
"0.41744840525328331","428"
"0.41901188242651655","414"
"0.42057535959974984","414"
"0.42213883677298314","357"
"0.42370231394621638","356"
"0.42526579111944968","371"
"0.42682926829268292","376"
"0.42839274546591621","374"
"0.42995622263914945","424"
"0.43151969981238275","420"
"0.43308317698561599","427"
"0.43464665415884929","427"
"0.43621013133208253","408"
"0.43777360850531583","391"
"0.43933708567854907","362"
"0.44090056285178236","364"
"0.44246404002501566","372"
"0.4440275171982489","377"
"0.4455909943714822","379"
"0.44715447154471544","433"
"0.44871794871794873","424"
"0.45028142589118197","418"
"0.45184490306441527","425"
"0.45340838023764851","373"
"0.45497185741088181","362"
"0.45653533458411505","363"
"0.45809881175734835","370"
"0.45966228893058159","375"
"0.46122576610381488","383"
"0.46278924327704818","421"
"0.46435272045028142","433"
"0.46591619762351472","436"
"0.46747967479674796","422"
"0.46904315196998125","421"
"0.47060662914321449","405"
"0.47217010631644779","354"
"0.47373358348968103","365"
"0.47529706066291433","362"
"0.47686053783614757","382"
"0.47842401500938087","422"
"0.47998749218261411","427"
"0.4815509693558474","427"
"0.4831144465290807","421"
"0.48467792370231394","411"
"0.48624140087554724","358"
"0.48780487804878048","298"
"0.48936835522201377","325"
"0.49093183239524701","398"
"0.49249530956848031","374"
"0.49405878674171355","420"
"0.49562226391494685","439"
"0.49718574108818009","437"
"0.49874921826141339","429"
"0.50031269543464663","409"
"0.50187617260787998","419"
"0.50343964978111322","403"
"0.50500312695434646","368"
"0.5065666041275797","366"
"0.50813008130081305","371"
"0.50969355847404629","368"
"0.51125703564727953","435"
"0.51282051282051277","427"
"0.51438398999374613","429"
"0.51594746716697937","424"
"0.51751094434021261","416"
"0.51907442151344585","420"
"0.5206378986866792","365"
"0.52220137585991244","367"
"0.52376485303314568","362"
"0.52532833020637903","368"
"0.52689180737961228","424"
"0.52845528455284552","434"
"0.53001876172607876","427"
"0.53158223889931211","419"
"0.53314571607254535","420"
"0.53470919324577859","418"
"0.53627267041901183","365"
"0.53783614759224518","368"
"0.53939962476547842","363"
"0.54096310193871167","370"
"0.54252657911194502","367"
"0.54409005628517826","431"
"0.5456535334584115","429"
"0.54721701063164474","439"
"0.54878048780487809","419"
"0.55034396497811133","419"
"0.55190744215134457","410"
"0.55347091932457781","366"
"0.55503439649781117","365"
"0.55659787367104441","369"
"0.55816135084427765","389"
"0.55972482801751089","431"
"0.56128830519074424","435"
"0.56285178236397748","424"
"0.56441525953721072","432"
"0.56597873671044407","423"
"0.56754221388367732","408"
"0.56910569105691056","407"
"0.5706691682301438","359"
"0.57223264540337715","363"
"0.57379612257661039","361"
"0.57535959974984363","371"
"0.57692307692307687","427"
"0.57848655409631022","420"
"0.58005003126954346","430"
"0.58161350844277671","424"
"0.58317698561601006","409"
"0.5847404627892433","419"
"0.58630393996247654","362"
"0.58786741713570978","367"
"0.58943089430894313","366"
"0.59099437148217637","375"
"0.59255784865540961","408"
"0.59412132582864285","473"
"0.59568480300187621","478"
"0.59724828017510945","477"
"0.59881175734834269","420"
"0.60037523452157604","421"
"0.60193871169480928","359"
"0.60350218886804252","365"
"0.60506566604127576","370"
"0.60662914321450911","360"
"0.60819262038774236","380"
"0.6097560975609756","431"
"0.61131957473420884","429"
"0.61288305190744219","428"
"0.61444652908067543","425"
"0.61601000625390867","409"
"0.61757348342714191","402"
"0.61913696060037526","368"
"0.6207004377736085","369"
"0.62226391494684175","369"
"0.6238273921200751","369"
"0.62539086929330834","428"
"0.62695434646654158","435"
"0.62851782363977482","440"
"0.63008130081300817","433"
"0.63164477798624141","422"
"0.63320825515947465","408"
"0.63477173233270789","369"
"0.63633520950594125","366"
"0.63789868667917449","367"
"0.63946216385240773","374"
"0.64102564102564108","422"
"0.64258911819887432","432"
"0.64415259537210756","431"
"0.6457160725453408","429"
"0.64727954971857415","421"
"0.6488430268918074","401"
"0.65040650406504064","358"
"0.65196998123827388","371"
"0.65353345841150723","355"
"0.65509693558474047","366"
"0.65666041275797371","377"
"0.65822388993120695","424"
"0.6597873671044403","430"
"0.66135084427767354","431"
"0.66291432145090678","431"
"0.66447779862414014","421"
"0.66604127579737338","413"
"0.66760475297060662","370"
"0.66916823014383986","369"
"0.67073170731707321","366"
"0.67229518449030645","379"
"0.67385866166353969","424"
"0.67542213883677293","434"
"0.67698561601000629","431"
"0.67854909318323953","426"
"0.68011257035647277","427"
"0.68167604752970612","422"
"0.68323952470293936","353"
"0.6848030018761726","364"
"0.68636647904940584","357"
"0.68792995622263919","359"
"0.68949343339587243","427"
"0.69105691056910568","435"
"0.69262038774233892","427"
"0.69418386491557227","430"
"0.69574734208880551","419"
"0.69731081926203875","389"
"0.69887429643527199","368"
"0.70043777360850534","367"
"0.70200125078173858","368"
"0.70356472795497182","363"
"0.70512820512820518","375"
"0.70669168230143842","427"
"0.70825515947467166","431"
"0.7098186366479049","428"
"0.71138211382113825","419"
"0.71294559099437149","416"
"0.71450906816760473","406"
"0.71607254534083797","376"
"0.71763602251407133","367"
"0.71919949968730457","368"
"0.72076297686053781","374"
"0.72232645403377116","389"
"0.7238899312070044","438"
"0.72545340838023764","430"
"0.72701688555347088","427"
"0.72858036272670423","422"
"0.73014383989993747","423"
"0.73170731707317072","405"
"0.73327079424640396","373"
"0.73483427141963731","365"
"0.73639774859287055","375"
"0.73796122576610379","397"
"0.73952470293933703","430"
"0.74108818011257038","429"
"0.74265165728580362","430"
"0.74421513445903686","431"
"0.74577861163227022","363"
"0.74734208880550346","416"
"0.7489055659787367","356"
"0.75046904315196994","368"
"0.75203252032520329","366"
"0.75359599749843653","364"
"0.75515947467166977","399"
"0.75672295184490301","424"
"0.75828642901813637","429"
"0.75984990619136961","421"
"0.76141338336460285","417"
"0.7629768605378362","414"
"0.76454033771106944","410"
"0.76610381488430268","359"
"0.76766729205753592","368"
"0.76923076923076927","381"
"0.77079424640400251","422"
"0.77235772357723576","427"
"0.773921200750469","439"
"0.77548467792370235","429"
"0.77704815509693559","424"
"0.77861163227016883","421"
"0.78017510944340207","419"
"0.78173858661663542","358"
"0.78330206378986866","362"
"0.7848655409631019","375"
"0.78642901813633526","368"
"0.7879924953095685","378"
"0.78955597248280174","438"
"0.79111944965603498","425"
"0.79268292682926833","429"
"0.79424640400250157","422"
"0.79580988117573481","418"
"0.79737335834896805","402"
"0.79893683552220141","369"
"0.80050031269543465","376"
"0.80206378986866789","311"
"0.80362726704190124","381"
"0.80519074421513448","447"
"0.80675422138836772","448"
"0.80831769856160096","472"
"0.80988117573483431","476"
"0.81144465290806755","420"
"0.81300813008130079","415"
"0.81457160725453404","366"
"0.81613508442776739","368"
"0.81769856160100063","370"
"0.81926203877423387","370"
"0.82082551594746722","438"
"0.82238899312070046","429"
"0.8239524702939337","421"
"0.82551594746716694","430"
"0.8270794246404003","423"
"0.82864290181363354","421"
"0.83020637898686678","363"
"0.83176985616010002","362"
"0.83333333333333337","359"
"0.83489681050656661","373"
"0.83646028767979985","426"
"0.83802376485303309","434"
"0.83958724202626644","426"
"0.84115071919949969","435"
"0.84271419637273293","425"
"0.84427767354596628","421"
"0.84584115071919952","421"
"0.84740462789243276","359"
"0.848968105065666","359"
"0.85053158223889935","379"
"0.85209505941213259","381"
"0.85365853658536583","432"
"0.85522201375859908","429"
"0.85678549093183243","428"
"0.85834896810506567","426"
"0.85991244527829891","416"
"0.86147592245153226","412"
"0.8630393996247655","369"
"0.86460287679799874","362"
"0.86616635397123198","365"
"0.86772983114446534","360"
"0.86929330831769858","435"
"0.87085678549093182","432"
"0.87242026266416506","441"
"0.87398373983739841","429"
"0.87554721701063165","421"
"0.87711069418386489","421"
"0.87867417135709813","418"
"0.88023764853033148","370"
"0.88180112570356473","364"
"0.88336460287679797","374"
"0.88492808005003132","429"
"0.88649155722326456","428"
"0.8880550343964978","421"
"0.88961851156973104","436"
"0.89118198874296439","431"
"0.89274546591619763","415"
"0.89430894308943087","406"
"0.89587242026266412","397"
"0.89743589743589747","369"
"0.89899937460913071","369"
"0.90056285178236395","375"
"0.9021263289555973","430"
"0.90368980612883054","432"
"0.90525328330206378","428"
"0.90681676047529702","411"
"0.90838023764853038","420"
"0.90994371482176362","415"
"0.91150719199499686","385"
"0.9130706691682301","362"
"0.91463414634146345","364"
"0.91619762351469669","368"
"0.91776110068792993","427"
"0.91932457786116317","428"
"0.92088805503439652","428"
"0.92245153220762977","429"
"0.92401500938086301","418"
"0.92557848655409636","425"
"0.9271419637273296","420"
"0.92870544090056284","365"
"0.93026891807379608","378"
"0.93183239524702943","370"
"0.93339587242026267","370"
"0.93495934959349591","431"
"0.93652282676672916","432"
"0.93808630393996251","430"
"0.93964978111319575","431"
"0.94121325828642899","427"
"0.94277673545966234","397"
"0.94434021263289558","383"
"0.94590368980612882","364"
"0.94746716697936206","370"
"0.94903064415259542","367"
"0.95059412132582866","389"
"0.9521575984990619","431"
"0.95372107567229514","435"
"0.95528455284552849","428"
"0.95684803001876173","436"
"0.95841150719199497","421"
"0.95997498436522821","392"
"0.96153846153846156","363"
"0.9631019387116948","368"
"0.96466541588492805","374"
"0.9662288930581614","374"
"0.96779237023139464","422"
"0.96935584740462788","442"
"0.97091932457786112","427"
"0.97248280175109447","426"
"0.97404627892432771","420"
"0.97560975609756095","416"
"0.97717323327079419","359"
"0.97873671044402755","375"
"0.98030018761726079","408"
"0.98186366479049403","417"
"0.98342714196372738","429"
"0.98499061913696062","435"
"0.98655409631019386","433"
"0.9881175734834271","438"
"0.98968105065666045","423"
"0.9912445278298937","408"
"0.99280800500312694","429"
"0.99437148217636018","366"
"0.99593495934959353","360"
"0.99749843652282677","377"
"0.99906191369606001","384"
"1.0006253908692933","427"
"1.0021888680425266","428"
"1.00375234521576","423"
"1.0053158223889931","431"
"1.0068792995622264","427"
"1.0084427767354596","425"
"1.0100062539086929","423"
"1.0115697310819263","392"
"1.0131332082551594","382"
"1.0146966854283928","369"
"1.0162601626016261","436"
"1.0178236397748592","433"
"1.0193871169480926","427"
"1.0209505941213259","432"
"1.0225140712945591","421"
"1.0240775484677924","422"
"1.0256410256410255","414"
"1.0272045028142589","413"
"1.0287679799874923","424"
"1.0303314571607254","427"
"1.0318949343339587","418"
"1.0334584115071921","424"
"1.0350218886804252","436"
"1.0365853658536586","429"
"1.0381488430268917","430"
"1.0397123202001251","413"
"1.0412757973733584","414"
"1.0428392745465915","369"
"1.0444027517198249","365"
"1.0459662288930582","367"
"1.0475297060662914","371"
"1.0490931832395247","448"
"1.0506566604127581","486"
"1.0522201375859912","486"
"1.0537836147592246","473"
"1.0553470919324577","427"
"1.056910569105691","411"
"1.0584740462789244","417"
"1.0600375234521575","406"
"1.0616010006253909","424"
"1.0631644777986242","418"
"1.0647279549718573","434"
"1.0662914321450907","439"
"1.0678549093183241","486"
"1.0694183864915572","478"
"1.0709818636647905","465"
"1.0725453408380237","423"
"1.074108818011257","420"
"1.0756722951844904","357"
"1.0772357723577235","368"
"1.0787992495309568","368"
"1.0803627267041902","371"
"1.0819262038774233","435"
"1.0834896810506567","495"
"1.08505315822389","480"
"1.0866166353971232","480"
"1.0881801125703565","459"
"1.0897435897435896","411"
"1.091307066916823","407"
"1.0928705440900564","404"
"1.0944340212632895","424"
"1.0959974984365228","422"
"1.0975609756097562","427"
"1.0991244527829893","438"
"1.1006879299562227","487"
"1.102251407129456","485"
"1.1038148843026891","476"
"1.1053783614759225","431"
"1.1069418386491556","419"
"1.108505315822389","404"
"1.1100687929956223","427"
"1.1116322701688555","413"
"1.1131957473420888","428"
"1.1147592245153222","429"
"1.1163227016885553","381"
"1.1178861788617886","425"
"1.1194496560350218","447"
"1.1210131332082551","440"
"1.1225766103814885","428"
"1.1241400875547216","415"
"1.125703564727955","380"
"1.1272670419011883","366"
"1.1288305190744214","377"
"1.1303939962476548","434"
"1.1319574734208881","463"
"1.1335209505941213","492"
"1.1350844277673546","482"
"1.1366479049405878","461"
"1.1382113821138211","411"
"1.1397748592870545","409"
"1.1413383364602876","370"
"1.1429018136335209","366"
"1.1444652908067543","367"
"1.1460287679799874","424"
"1.1475922451532208","437"
"1.1491557223264541","485"
"1.1507191994996873","484"
"1.1522826766729206","477"
"1.1538461538461537","435"
"1.1554096310193871","414"
"1.1569731081926204","422"
"1.1585365853658536","369"
"1.1601000625390869","377"
"1.1616635397123203","379"
"1.1632270168855534","424"
"1.1647904940587868","452"
"1.1663539712320201","479"
"1.1679174484052532","479"
"1.1694809255784866","432"
"1.1710444027517197","420"
"1.1726078799249531","388"
"1.1741713570981864","355"
"1.1757348342714196","354"
"1.1772983114446529","374"
"1.1788617886178863","418"
"1.1804252657911194","434"
"1.1819887429643527","490"
"1.1835522201375861","474"
"1.1851156973108192","470"
"1.1866791744840526","417"
"1.1882426516572857","414"
"1.1898061288305191","359"
"1.1913696060037524","367"
"1.1929330831769855","373"
"1.1944965603502189","373"
"1.1960600375234522","429"
"1.1976235146966854","428"
"1.1991869918699187","442"
"1.2007504690431521","418"
"1.2023139462163852","421"
"1.2038774233896186","407"
"1.2054409005628517","392"
"1.207004377736085","362"
"1.2085678549093184","358"
"1.2101313320825515","370"
"1.2116948092557849","431"
"1.2132582864290182","432"
"1.2148217636022514","479"
"1.2163852407754847","467"
